gvkey,fyear,cl_process_N,cl_product_N,cl_N,cl_pcs,cl_pdt,pt_pure_pcs_CT3,pt_pure_pdt_CT3,cl_pcs_shr,pt_pcs_pure_shr_CT3,cl_pcs_pos,cl_pdt_pos,pt_pure_pcs_CT3_pos,pt_pure_pdt_CT3_pos,logstyrpat,L1log1pspat,invout,dispinv
7257,1993,650.0000001490116,1695.0000006258488,2345.0000029206276,6.4785094,7.436028,4.828314,6.25575,0.2771855,0.19254659,1.0,1.0,1.0,1.0,1.6119771,6.938396,0,0
7257,1994,1072.9999995827675,1977.9999995827675,3050.999999076128,6.979145,7.590347,5.379897,6.222576,0.35168797,0.30041724,1.0,1.0,1.0,1.0,1.585423,6.9271636,0,0
7257,1995,1538.0000008046627,2732.9999972581863,4270.9999995827675,7.338888,7.913521,5.5529594,6.126869,0.360103,0.359944,1.0,1.0,1.0,1.0,1.79105,6.9371276,0,1
7257,1996,1406.000000178814,2220.000000536442,3626.0000010728836,7.249215,7.705713,5.293305,5.826,0.3877551,0.36940297,1.0,1.0,1.0,1.0,2.1702337,6.959861,0,0
7257,1997,1856.9999989271164,2598.0000009536743,4454.999999880791,7.527256,7.862882,6.001415,5.880533,0.416835,0.5302632,1.0,1.0,1.0,1.0,2.2935245,6.9580812,1,1
7260,1975,1.0,2.0,3.0,0.6931472,1.0986123,0.0,0.0,0.33333334,,1.0,1.0,0.0,0.0,0.88730323,0.0,0,0
7260,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.88730323,0.6931472,0,0
7260,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.6567795,0.6151857,0,0
7260,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.6931472,0.54377675,0,0
7260,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.6241543,0.47879303,0,0
7260,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.51082563,0.42002937,0,0
7260,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.6931472,0.36721295,0,0
7260,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.44183278,0.3200158,0,0
7260,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.43825495,0.27806884,0,0
7260,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.3227734,0.24097604,0,0
7260,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.33647224,0.20832789,0,0
7260,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.3908663,0.1797135,0,0
7260,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.48550782,0.15473044,0,0
7260,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.7339692,0.13299279,0,0
7260,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0986123,0.11413684,0,0
7260,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.060872,0.0978249,0,0
7260,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.95977587,0.083747424,0,0
7260,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3714793,0.07162376,0,0
7260,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.609438,0.061201792,0,0
7260,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6639261,0.052256916,0,0
7260,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0175662,0.044590354,0,0
7260,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.7307987,0.03802724,0,0
7260,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6952993,0.032414526,0,0
7268,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6050034,0.47879303,0,0
7268,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5950491,0.42002937,0,0
7268,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6435276,0.36721295,0,0
7268,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5605708,0.3200158,0,0
7268,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5365974,0.27806884,0,0
7268,1988,0.0,10.0,10.0,0.0,2.3978953,0.0,0.6931472,0.0,0.0,0.0,1.0,0.0,1.0,1.588587,0.24097604,0,0
7268,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6480279,0.80272645,0,0
7268,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.7121339,0.71631396,0,0
7268,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.8150904,0.63649386,0,0
7268,1992,0.0,35.0,35.0,0.0,3.583519,0.0,3.4965076,0.0,0.0,0.0,1.0,0.0,1.0,1.8493294,0.5632473,0,0
7268,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.791053,1.2927833,0,0
7268,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.7952843,1.1775697,0,0
7268,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0003293,1.0679826,0,0
7268,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.2930355,0.9643485,0,0
7268,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.4148629,0.8669393,0,0
7275,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.32690278,0.42002937,0,0
7275,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.33326882,0.36721295,0,0
7275,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.4747998,0.3200158,0,0
7275,1987,12.0,0.0,12.0,2.5649493,0.0,0.6931472,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5868902,0.27806884,0,0
7275,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.58692497,0.82087636,0,0
7275,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.5187938,0.73314494,0,0
7275,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.4679006,0.6519993,0,0
7275,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.5545007,0.5774379,0,0
7275,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.4720676,0.50937337,0,0
7275,1993,2.0,0.0,2.0,1.0986123,0.0,1.3862944,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.60329086,0.44763708,0,0
7275,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.7176668,0.90822595,0,0
7275,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.9012116,0.8144491,0,0
7275,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.7656023,0.7271822,0,0
7275,1997,5.0,14.0,19.0,1.7917595,2.7080503,0.0,0.0,0.2631579,,1.0,1.0,0.0,0.0,0.96980375,0.6465038,0,0
7276,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.7178706,0.0,0,0
7276,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6739764,0.0,0,0
7276,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.7152116,0.0,0,0
7276,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6823077,0.0,0,0
7276,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6177998,0.0,0,0
7276,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5892352,0.0,0,0
7276,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.4719119,0.0,0,0
7276,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.4652375,0.0,0,0
7276,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2813735,0.0,0,0
7276,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.4674199,0.0,0,0
7276,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.326696,0.0,0,0
7276,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2247499,0.0,0,0
7276,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2643008,0.0,0,0
7276,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.4144043,0.0,0,0
7276,1989,0.0,1.0,1.0,0.0,0.6931472,0.0,2.4849067,0.0,0.0,0.0,1.0,0.0,1.0,1.4241966,0.0,0,0
7276,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.4943273,0.6931472,0,0
7276,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.4630998,0.6151857,0,0
7276,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.4959141,0.54377675,0,0
7276,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5681076,0.47879303,0,0
7276,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.630559,0.42002937,0,0
7276,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.8716261,0.36721295,0,0
7276,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6926174,0.3200158,0,0
7280,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.153303,0.0,0,0
7280,1976,0.0,17.0,17.0,0.0,2.8903718,0.0,1.0986123,0.0,0.0,0.0,1.0,0.0,1.0,2.1275702,0.0,0,0
7280,1977,3.0,31.0,34.0,1.3862944,3.465736,0.0,2.1972246,0.0882353,0.0,1.0,1.0,0.0,1.0,2.1660936,1.0986123,0,0
7280,1978,3.0,14.0,17.0,1.3862944,2.7080503,0.0,0.0,0.1764706,,1.0,1.0,0.0,0.0,2.0852726,1.7404661,0,0
7280,1979,0.0,15.0,15.0,0.0,2.7725887,0.0,1.3862944,0.0,0.0,0.0,1.0,0.0,1.0,2.063105,1.7909257,0,0
7280,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.1375368,1.8319012,0,0
7280,1981,2.0,18.0,20.0,1.0986123,2.944439,0.0,1.3862944,0.1,0.0,1.0,1.0,0.0,1.0,2.0061345,1.697245,0,0
7281,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.153303,0.0,0,0
7281,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.128893,0.0,0,0
7281,1977,0.0,7.0,7.0,0.0,2.0794415,0.0,1.609438,0.0,0.0,0.0,1.0,0.0,1.0,2.1674104,0.0,0,0
7281,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.085999,0.6931472,0,0
7281,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.063889,0.6151857,0,0
7281,1980,0.0,8.0,8.0,0.0,2.1972246,0.0,0.6931472,0.0,0.0,0.0,1.0,0.0,1.0,2.136813,0.54377675,0,0
7281,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0085335,0.96092945,0,0
7281,1982,0.0,17.0,17.0,0.0,2.8903718,0.0,0.6931472,0.0,0.0,0.0,1.0,0.0,1.0,1.9104455,0.86373615,0,0
7281,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.7438462,1.1525339,0,0
7281,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.8626828,1.0442528,0,0
7281,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.8678998,0.941991,0,0
7281,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.9304857,0.846006,0,0
7281,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.8872352,0.7564847,0,0
7281,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.9410002,0.6735345,0,0
7281,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.9916182,0.59717757,0,0
7281,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.9492658,0.5273498,0,0
7281,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.9172549,0.46390405,0,0
7281,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.8128321,0.40661767,0,0
7281,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.7008722,0.35520312,0,0
7281,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6810676,0.3093211,0,0
7281,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.8093178,0.26859468,0,0
7281,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5605125,0.23262337,0,0
7281,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.487099,0.20099626,0,0
7283,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.1311553,0.6931472,0,0
7283,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0151916,0.6151857,0,0
7287,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.1486228,0.0,0,0
7287,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.9315582,0.0,0,0
7287,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.9490806,0.0,0,0
7287,1978,8.000000238418579,11.000000238418579,19.000000476837158,2.1972246,2.4849067,0.0,0.0,0.42105263,,1.0,1.0,0.0,0.0,0.79492986,0.0,0,0
7287,1979,0.0,39.0,39.0,0.0,3.6888795,0.0,2.4849067,0.0,0.0,0.0,1.0,0.0,1.0,0.8232003,0.6931472,0,1
7287,1980,38.0,38.0,76.0,3.6635616,3.6635616,0.0,2.4849067,0.5,0.0,1.0,1.0,0.0,1.0,0.7514161,1.3480731,0,0
7287,1981,26.0,11.0,37.0,3.295837,2.4849067,1.0986123,0.6931472,0.7027027,0.6666667,1.0,1.0,1.0,1.0,0.2787134,1.8598075,0,1
7287,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.1590647,2.1528227,0,0
7287,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.3285041,2.0105946,0,0
7287,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.83624804,1.8714318,0,0
7287,1985,20.0,14.0,34.0,3.0445225,2.7080503,1.7917595,1.0986123,0.5882353,0.71428573,1.0,1.0,1.0,1.0,0.86349255,1.73571,0,1
7287,1986,25.0,15.0,40.0,3.2580965,2.7725887,1.7917595,1.7917595,0.625,0.5,1.0,1.0,1.0,1.0,1.0498221,2.0759368,0,0
7287,1987,8.0,27.0,35.0,2.1972246,3.3322046,0.0,1.0986123,0.22857143,0.0,1.0,1.0,0.0,1.0,0.86903787,2.1889918,0,0
7287,1988,38.000001430511475,0.0,38.000001430511475,3.6635616,0.0,2.6390574,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.8622235,2.3737216,0,0
7287,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.5158132,2.4227374,0,0
7287,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.53492314,2.2757466,0,0
7287,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.5930637,2.1311924,0,0
7287,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.7396672,1.9894034,0,0
7287,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.79728746,1.8507348,0,0
7290,1975,0.0,6.0,6.0,0.0,1.9459101,0.0,1.3862944,0.0,0.0,0.0,1.0,0.0,1.0,1.7377418,0.0,0,0
7290,1976,0.0,19.999999523162842,19.999999523162842,0.0,3.0445225,0.0,1.609438,0.0,0.0,0.0,1.0,0.0,1.0,1.6401443,0.6931472,0,0
7290,1977,13.99999988079071,16.999999523162842,31.000000476837158,2.7080503,2.8903718,0.6931472,0.0,0.45161292,1.0,1.0,1.0,1.0,0.0,1.6920959,1.047319,0,0
7290,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5826267,1.2732656,0,0
7290,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5935224,1.1589624,0,0
7290,1980,3.0,4.0,7.0,1.3862944,1.609438,1.609438,1.7917595,0.42857143,0.44444445,1.0,1.0,1.0,1.0,1.6146327,1.0503429,0,0
7290,1981,0.0,2.0,2.0,0.0,1.0986123,0.0,0.6931472,0.0,0.0,0.0,1.0,0.0,1.0,1.5019383,1.5216633,0,0
7290,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6419145,1.6179736,0,0
7290,1983,7.000000059604645,7.000000059604645,14.00000011920929,2.0794415,2.0794415,2.5649493,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.6023331,1.4898504,0,0
7290,1984,0.0,12.999999761581421,12.999999761581421,0.0,2.6390574,0.0,2.6390574,0.0,0.0,0.0,1.0,0.0,1.0,1.5933427,1.9345555,0,0
7290,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6435276,2.083536,0,0
7290,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5605708,1.9427478,0,0
7290,1987,0.0,8.0,8.0,0.0,2.1972246,0.0,1.9459101,0.0,0.0,0.0,1.0,0.0,1.0,1.5358261,1.8052044,0,0
7291,1975,0.0,13.0,13.0,0.0,2.6390574,0.0,2.0794415,0.0,0.0,0.0,1.0,0.0,1.0,2.5085485,0.0,0,0
7291,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.4464793,1.0986123,0,0
7291,1977,6.0,10.0,16.0,1.9459101,2.3978953,0.0,0.0,0.375,,1.0,1.0,0.0,0.0,2.4248028,0.9932518,0,0
7291,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.2886124,1.2369239,0,0
7291,1979,10.0,37.0,47.0,2.3978953,3.637586,1.0986123,2.944439,0.21276596,0.1,1.0,1.0,1.0,1.0,2.284549,1.1243613,0,0
7291,1980,0.0,12.0,12.0,0.0,2.5649493,0.0,1.3862944,0.0,0.0,0.0,1.0,0.0,1.0,2.2688541,2.0498211,0,0
7291,1981,0.0,42.0,42.0,0.0,3.7612002,0.0,2.0794415,0.0,0.0,0.0,1.0,0.0,1.0,2.2247622,2.1692293,0,0
7291,1982,0.0,28.0,28.0,0.0,3.3672957,0.0,2.1972246,0.0,0.0,0.0,1.0,0.0,1.0,2.190805,2.3597972,0,0
7291,1983,0.0,21.0,21.0,0.0,3.0910425,0.0,2.5649493,0.0,0.0,0.0,1.0,0.0,1.0,2.091073,2.497369,0,0
7291,1984,0.0,17.0,17.0,0.0,2.8903718,0.0,1.9459101,0.0,0.0,0.0,1.0,0.0,1.0,2.131713,2.5239599,0,0
7291,1985,0.0,31.0,31.0,0.0,3.465736,0.0,3.218876,0.0,0.0,0.0,1.0,0.0,1.0,2.2434223,2.6214914,0,0
7291,1986,12.0,11.0,23.0,2.5649493,2.4849067,1.3862944,2.1972246,0.5217391,0.27272728,1.0,1.0,1.0,1.0,2.286611,2.6975143,0,0
7291,1987,0.0,30.0,30.0,0.0,3.4339871,0.0,3.5553482,0.0,0.0,0.0,1.0,0.0,1.0,2.333455,2.7578793,0,0
7291,1988,16.0,36.99999952316284,52.99999952316284,2.8332133,3.637586,1.609438,3.4011974,0.3018868,0.121212125,1.0,1.0,1.0,1.0,2.4034665,2.8064716,0,0
7291,1989,0.0,6.0,6.0,0.0,1.9459101,0.0,1.9459101,0.0,0.0,0.0,1.0,0.0,1.0,2.586189,2.8459961,0,0
7291,1990,0.0,33.0,33.0,0.0,3.5263605,0.0,3.583519,0.0,0.0,0.0,1.0,0.0,1.0,2.6091006,2.7591171,0,0
7291,1991,5.0,87.0,92.0,1.7917595,4.477337,0.0,2.6390574,0.054347824,0.0,1.0,1.0,0.0,1.0,2.606011,2.807474,0,0
7291,1992,12.0,57.0,69.0,2.5649493,4.060443,3.3672957,1.3862944,0.17391305,0.9032258,1.0,1.0,1.0,1.0,2.5736525,3.0073056,0,0
7291,1993,8.0,104.0,112.0,2.1972246,4.65396,0.0,3.7612002,0.071428575,0.0,1.0,1.0,0.0,1.0,2.5907905,3.106732,0,0
7291,1994,43.0,368.0,411.0,3.7841897,5.9107966,0.0,4.9904327,0.10462287,0.0,1.0,1.0,0.0,1.0,2.6683278,3.3723075,0,0
7291,1995,7.0,223.0,230.0,2.0794415,5.411646,0.0,4.454347,0.030434782,0.0,1.0,1.0,0.0,1.0,2.795495,4.023991,0,0
7291,1996,37.0,228.0,265.0,3.637586,5.433722,1.0986123,4.0253515,0.13962264,0.03508772,1.0,1.0,1.0,1.0,2.686411,4.1695337,0,0
7292,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.738682,0.0,0,0
7292,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6411866,0.0,0,0
7292,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6940528,0.0,0,0
7292,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5826267,0.0,0,0
7292,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5935224,0.0,0,0
7292,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6167032,0.0,0,0
7292,1981,0.0,1.0,1.0,0.0,0.6931472,0.0,1.7917595,0.0,0.0,0.0,1.0,0.0,1.0,1.5019383,0.0,0,0
7297,1984,0.0,4.0,4.0,0.0,1.609438,0.0,0.6931472,0.0,0.0,0.0,1.0,0.0,1.0,0.4054651,1.5151272,0,0
7297,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.22314355,1.6129317,0,0
7329,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.1468732,0.0,0,0
7329,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.1711,0.0,0,0
7329,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2084144,0.0,0,0
7329,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.1880971,0.0,0,0
7329,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.2799062,0.0,0,0
7329,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.4395626,0.0,0,0
7329,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5026832,0.0,0,0
7329,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5539027,0.0,0,0
7329,1992,0.0,23.0,23.0,0.0,3.1780539,0.0,1.609438,0.0,0.0,0.0,1.0,0.0,1.0,1.6669778,0.0,0,0
7329,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.7229898,0.6931472,0,0
7329,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.8969414,0.6151857,0,0
7329,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.2251985,0.54377675,0,0
7329,1996,6.0,23.0,29.0,1.9459101,3.1780539,0.0,1.609438,0.20689656,0.0,1.0,1.0,0.0,1.0,2.1797287,0.47879303,0,0
7329,1997,2.0,23.0,25.0,1.0986123,3.1780539,0.0,0.0,0.08,,1.0,1.0,0.0,0.0,2.3683164,1.2590308,0,0
7333,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.1468732,1.337767,0,0
7333,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.1711,1.2205191,0,0
7333,1986,0.0,48.0,48.0,0.0,3.8918202,0.0,3.3322046,0.0,0.0,0.0,1.0,0.0,1.0,1.2069889,1.108762,0,0
7333,1987,4.0,141.0,145.0,1.609438,4.955827,0.0,4.158883,0.027586207,0.0,1.0,1.0,0.0,1.0,1.1844673,1.7450196,0,0
